COMUNE;SEZ2011;P1;P61;E17;E18;E19;E20
Milano;151460000662;146;88;0;0;0;5
Milano;151460000663;124;61;0;0;0;5
Milano;151460000664;252;127;0;0;0;6
Milano;151460000665;296;140;0;1;0;10
Milano;151460000666;0;0;0;0;0;0
Milano;151460000667;24;12;0;0;0;1
Milano;151460000668;349;169;0;0;0;12
Milano;151460000669;309;165;4;0;0;14
Milano;151460000670;353;184;1;0;2;11
Milano;151460000671;243;126;1;0;2;7
Milano;151460000672;196;114;1;0;2;6
Milano;151460000673;206;115;0;1;0;9
Milano;151460000674;248;129;0;0;0;9
Milano;151460000675;173;98;0;1;3;6
Milano;151460000676;362;176;0;0;0;9
Milano;151460000677;38;18;0;0;0;1
Milano;151460000678;123;59;1;2;0;3
Milano;151460000679;285;137;0;0;2;10
Milano;151460000680;242;103;0;0;0;9
Milano;151460000681;252;120;0;0;0;8
Milano;151460000682;139;66;0;0;0;6
Milano;151460000683;258;126;2;1;3;9
Milano;151460000684;108;56;0;0;0;5
Milano;151460000685;206;101;0;0;1;6
Milano;151460000686;265;108;0;0;1;7
Milano;151460000687;444;239;0;1;0;9
Milano;151460000688;171;92;0;0;2;6
Milano;151460000689;270;123;1;2;0;10
Milano;151460000690;83;53;1;1;0;4
Milano;151460000691;0;0;0;0;0;0
Milano;151460000692;121;59;0;0;0;5
Milano;151460000693;184;91;1;1;1;5
Milano;151460000694;401;196;0;1;0;10
Milano;151460000695;327;164;4;0;1;11
Milano;151460000696;272;128;0;0;3;6
Milano;151460000697;229;93;12;47;24;4
Milano;151460000698;142;63;0;0;0;3
Milano;151460000699;3;1;0;1;0;0
Milano;151460000700;181;83;0;2;3;5
Milano;151460000701;351;182;0;0;2;6
Milano;151460000702;40;16;0;5;1;4
Milano;151460000703;42;17;0;0;0;2
Milano;151460000704;0;0;0;0;0;0
Milano;151460000705;172;76;1;0;1;4
Milano;151460000706;252;127;2;1;2;7
Milano;151460000707;206;61;2;1;0;5
Milano;151460000708;45;16;0;9;3;0
Milano;151460000709;20;7;1;6;2;0
Milano;151460000710;71;33;0;0;0;3
Milano;151460000711;48;19;0;14;5;1
Milano;151460000712;74;34;0;13;5;2
Milano;151460000713;49;27;0;15;4;1
Milano;151460000714;30;16;0;17;0;0
Milano;151460000715;65;30;0;11;2;3
Milano;151460000716;106;61;0;6;10;5
Milano;151460000717;38;17;0;15;2;0
Milano;151460000718;53;27;0;9;2;3
Milano;151460000719;42;16;1;15;3;1
Milano;151460000720;31;14;0;5;6;2
Milano;151460000721;11;4;0;0;0;1
Milano;151460000723;38;19;0;4;2;1
Milano;151460000724;299;128;2;1;2;9
Milano;151460000725;314;129;1;0;1;10
Milano;151460000726;19;7;0;0;0;1
Milano;151460000727;88;40;0;0;1;2
Milano;151460000728;241;108;0;0;0;5
Milano;151460000729;282;127;0;1;0;5
Milano;151460000730;327;174;0;1;0;14
Milano;151460000731;122;48;1;13;1;1
Milano;151460000732;162;62;4;25;9;6
Milano;151460000733;2;1;0;1;0;0
Milano;151460000734;135;71;0;0;0;6
Milano;151460000735;45;19;1;0;5;6
Milano;151460000736;36;16;0;0;5;4
Milano;151460000737;107;55;0;0;0;3
Milano;151460000738;49;24;0;1;2;3
Milano;151460000739;19;3;0;7;0;0
Milano;151460000740;141;56;0;0;0;2
Milano;151460000741;165;47;0;1;10;2
Milano;151460000742;54;20;0;0;11;1
Milano;151460000743;27;11;0;1;4;2
Milano;151460000744;81;32;0;0;0;3
Milano;151460000745;33;16;0;1;4;2
Milano;151460000746;4;1;0;1;0;0
Milano;151460000747;253;113;0;0;1;7
Milano;151460000748;372;176;0;0;0;5
Milano;151460000749;334;154;0;0;0;7
Milano;151460000750;66;23;0;5;1;3
Milano;151460000751;42;22;0;0;0;5
Milano;151460000752;159;71;1;1;3;4
Milano;151460000753;42;18;5;3;2;1
Milano;151460000754;37;16;1;1;3;1
Milano;151460000755;10;4;0;0;0;2
Milano;151460000756;33;18;0;1;3;3
Milano;151460000757;208;102;0;1;4;16
Milano;151460000758;32;16;0;4;2;2
Milano;151460000759;30;16;0;0;4;2
Milano;151460000760;281;118;1;0;0;5
Milano;151460000761;505;234;0;0;0;4
Milano;151460000762;230;109;0;1;0;2
Milano;151460000763;291;131;0;1;2;6
Milano;151460000764;270;130;0;1;0;7
Milano;151460000765;263;141;2;0;0;5
Milano;151460000766;54;28;0;0;5;1
Milano;151460000767;23;10;0;0;1;2
Milano;151460000768;82;35;0;1;1;5
Milano;151460000769;9;5;0;0;1;0
Milano;151460000770;31;15;0;1;4;1
Milano;151460000771;25;12;0;0;0;1
Milano;151460000772;59;31;0;3;4;1
Milano;151460000773;46;19;0;1;0;4
Milano;151460000774;19;11;0;1;2;3
Milano;151460000775;100;48;0;2;9;4
Milano;151460000776;35;14;0;1;4;3
Milano;151460000777;26;15;0;0;0;3
Milano;151460000778;130;54;1;2;3;7
Milano;151460000779;184;83;0;0;12;4
Milano;151460000780;156;68;0;0;0;10
Milano;151460000781;128;53;0;0;0;10
Milano;151460000782;250;105;1;0;2;18
Milano;151460000783;63;33;0;0;0;5
Milano;151460000784;30;12;0;0;0;2
Milano;151460000785;160;84;0;0;0;8
Milano;151460000786;282;128;0;0;0;14
Milano;151460000787;153;82;0;7;1;1
Milano;151460000788;188;95;1;6;1;5
Milano;151460000789;93;51;0;0;0;1
Milano;151460000790;194;89;0;0;0;2
Milano;151460000791;181;71;1;0;0;3
Milano;151460000792;203;111;0;0;0;5
Milano;151460000793;3;1;0;1;0;0
Milano;151460000794;32;18;0;1;2;0
Milano;151460000795;8;6;1;0;1;0
Milano;151460000796;160;77;0;0;0;5
Milano;151460000797;239;112;1;1;1;4
Milano;151460000798;308;160;0;0;0;1
Milano;151460000799;185;84;0;1;1;3
Milano;151460000800;0;0;0;0;0;0
Milano;151460000801;81;36;0;0;1;1
Milano;151460000802;401;163;1;1;0;2
Milano;151460000803;274;113;1;0;0;9
Milano;151460000804;75;42;0;2;2;1
Milano;151460000805;435;162;6;1;0;14
Milano;151460000806;434;199;0;0;0;4
Milano;151460000807;340;161;0;0;0;1
Milano;151460000808;13;9;0;0;1;0
Milano;151460000809;16;10;1;0;2;0
Milano;151460000810;2;2;0;1;0;0
Milano;151460000811;421;157;0;0;0;1
Milano;151460000812;44;12;4;1;0;0
Milano;151460000813;104;42;0;0;0;1
Milano;151460000814;336;147;1;1;0;5
Milano;151460000815;232;117;1;4;1;8
Milano;151460000816;122;53;1;10;0;2
Milano;151460000817;545;216;0;0;0;8
Milano;151460000818;339;129;0;0;0;5
Milano;151460000819;292;141;0;0;0;5
Milano;151460000820;296;123;0;0;0;4
Milano;151460000821;158;68;0;0;0;2
Milano;151460000822;291;121;0;0;0;5
Milano;151460000823;332;146;0;1;0;4
Milano;151460000824;301;114;0;0;0;4
Milano;151460000825;294;111;0;0;0;5
Milano;151460000826;244;112;0;0;0;3
Milano;151460000827;209;81;0;0;0;4
Milano;151460000828;307;156;0;1;0;3
Milano;151460000829;171;82;0;0;0;2
Milano;151460000830;257;111;0;0;0;4
Milano;151460000831;320;133;1;2;0;10
Milano;151460000832;320;159;0;0;0;4
Milano;151460000833;196;89;0;2;0;3
Milano;151460000834;156;70;1;8;3;7
Milano;151460000835;386;187;3;1;1;9
Milano;151460000836;283;139;0;1;0;8
Milano;151460000837;340;154;0;0;1;14
Milano;151460000838;376;200;1;2;6;12
Milano;151460000839;264;152;1;2;1;9
Milano;151460000840;52;25;0;0;0;1
Milano;151460000841;149;81;1;0;0;4
Milano;151460000842;307;144;0;1;0;9
Milano;151460000843;327;160;0;3;1;6
Milano;151460000844;376;171;1;1;1;7
Milano;151460000845;319;133;1;0;2;7
Milano;151460000846;221;102;2;0;0;2
Milano;151460000847;81;39;0;1;0;5
Milano;151460000848;342;153;1;0;0;5
Milano;151460000849;174;79;0;0;1;5
Milano;151460000850;63;2;0;0;1;0
Milano;151460000851;9;5;0;1;0;0
Milano;151460000852;494;226;5;1;1;9
Milano;151460000853;135;54;0;1;0;2
Milano;151460000854;318;146;1;0;0;5
Milano;151460000855;4;3;0;1;0;0
Milano;151460000856;56;9;0;0;1;0
Milano;151460000857;507;255;0;0;0;10
Milano;151460000858;358;191;0;2;1;7
Milano;151460000859;387;175;0;0;0;7
Milano;151460000860;304;157;1;1;0;6
Milano;151460000861;380;185;0;1;1;14
Milano;151460000862;316;157;1;0;1;12
Milano;151460000863;369;177;0;2;0;8
Milano;151460000864;579;293;1;3;2;11
Milano;151460000865;79;57;5;0;0;2
Milano;151460000866;244;129;1;0;0;7
Milano;151460000867;136;71;0;0;0;5
Milano;151460000868;74;12;0;0;1;0
Milano;151460000869;121;66;0;0;0;8
Milano;151460000870;46;23;0;0;0;5
Milano;151460000871;1;0;0;1;0;0
Milano;151460000872;4;3;0;0;0;0
Milano;151460000873;0;0;0;0;0;0
Milano;151460000874;23;8;0;0;0;2
Milano;151460000875;299;150;1;4;0;11
Milano;151460000876;157;65;1;0;0;4
Milano;151460000877;116;61;1;1;0;6
Milano;151460000878;156;86;1;0;0;8
Milano;151460000879;176;81;0;0;0;2
Milano;151460000880;192;85;0;0;0;9
Milano;151460000881;128;57;0;0;0;3
Milano;151460000882;303;143;0;0;0;6
Milano;151460000883;3;2;0;1;0;0
Milano;151460000884;78;40;0;0;0;3
Milano;151460000885;158;78;0;0;1;6
Milano;151460000886;12;7;0;0;0;1
Milano;151460000887;211;108;0;0;0;9
Milano;151460000888;165;72;0;0;0;7
Milano;151460000889;0;0;0;0;0;0
Milano;151460000890;68;44;0;1;0;2
Milano;151460000891;176;76;0;0;0;1
Milano;151460000892;117;57;1;0;0;2
Milano;151460000893;29;11;0;0;0;1
Milano;151460000894;67;36;0;0;0;2
Milano;151460000895;286;132;0;0;0;13
Milano;151460000896;173;97;0;0;0;6
Milano;151460000897;278;130;0;0;1;10
Milano;151460000898;72;41;0;0;0;2
Milano;151460000899;22;9;0;0;0;2
Milano;151460000900;163;79;0;0;1;6
Milano;151460000901;245;135;0;0;0;9
Milano;151460000902;123;50;0;0;0;6
Milano;151460000903;71;33;2;0;0;1
Milano;151460000904;176;81;0;2;1;7
Milano;151460000905;156;79;0;0;0;11
Milano;151460000906;238;124;0;0;1;8
Milano;151460000907;109;58;2;0;0;4
Milano;151460000908;72;30;2;0;0;2
Milano;151460000909;4;1;0;1;0;0
Milano;151460000910;110;60;3;1;1;3
Milano;151460000911;58;44;0;0;0;2
Milano;151460000912;143;73;0;0;0;6
Milano;151460000913;331;160;1;0;0;11
Milano;151460000914;240;129;0;0;0;10
Milano;151460000915;83;49;1;2;0;4
Milano;151460000916;25;13;0;0;0;1
Milano;151460000917;221;101;0;0;0;6
Milano;151460000919;222;102;0;0;0;9
Milano;151460000920;235;127;0;0;0;6
Milano;151460000921;210;107;0;1;0;5
Milano;151460000922;151;70;0;1;0;7
Milano;151460000923;409;200;0;0;0;10
Milano;151460000925;205;101;1;0;1;5
Milano;151460000926;204;101;1;0;0;8
Milano;151460000927;217;103;1;0;1;7
Milano;151460000928;208;98;0;0;0;9
Milano;151460000929;165;72;0;0;0;1
Milano;151460000930;228;77;1;1;5;4
Milano;151460000931;219;143;0;0;0;1
Milano;151460000932;286;150;0;1;0;4
Milano;151460000933;0;0;0;0;0;0
Milano;151460000934;288;136;5;5;1;6
Milano;151460000935;118;58;1;0;3;2
Milano;151460000936;343;180;1;4;4;5
Milano;151460000937;218;74;0;0;9;5
Milano;151460000938;289;101;0;1;7;4
Milano;151460000939;25;11;0;2;0;1
Milano;151460000940;255;137;0;3;5;7
Milano;151460000941;95;48;0;6;5;1
Milano;151460000942;50;26;0;2;2;2
Milano;151460000943;30;14;0;0;0;2
Milano;151460000944;209;76;1;0;0;5
Milano;151460000945;97;46;0;0;0;2
Milano;151460000946;0;0;0;0;0;0
Milano;151460000947;51;17;0;0;0;1
Milano;151460000948;452;172;0;0;1;10
Milano;151460000949;231;93;1;2;0;7
Milano;151460000950;450;198;1;3;1;9
Milano;151460000951;264;128;1;1;6;1
Milano;151460000952;167;87;0;0;0;6
Milano;151460000953;275;123;0;0;0;7
Milano;151460000954;166;74;0;0;1;4
Milano;151460000955;164;81;0;0;0;3
Milano;151460000956;206;92;0;0;0;3
Milano;151460000957;184;75;0;0;0;3
Milano;151460000958;134;72;0;2;2;5
Milano;151460000959;223;101;1;1;1;5
Milano;151460000960;215;110;1;4;1;8
Milano;151460000961;370;186;0;0;0;6
Milano;151460000962;245;116;3;0;2;7
Milano;151460000963;244;135;3;3;1;5
Milano;151460000964;268;123;0;0;1;7
Milano;151460000965;183;105;0;0;1;5
Milano;151460000966;330;183;2;1;1;9
Milano;151460000967;384;206;0;1;0;7
Milano;151460000968;161;90;0;2;0;9
Milano;151460000969;202;98;2;1;1;14
Milano;151460000970;131;68;2;2;4;6
Milano;151460000971;245;136;0;1;2;14
Milano;151460000972;225;118;0;0;2;5
Milano;151460000973;318;152;1;2;2;11
Milano;151460000974;369;178;0;0;0;3
Milano;151460000975;286;137;0;0;0;5
Milano;151460000976;225;95;2;0;2;7
Milano;151460000977;463;250;0;0;1;13
Milano;151460000978;390;159;1;0;0;7
Milano;151460000979;477;254;2;0;2;14
Milano;151460000980;121;61;0;0;0;7
Milano;151460000981;479;266;0;1;2;15
Milano;151460000982;370;201;2;1;0;20
Milano;151460000983;291;147;1;1;4;10
Milano;151460000984;461;215;1;3;1;13
Milano;151460000985;354;160;0;0;0;5
Milano;151460000986;289;136;0;0;1;6
Milano;151460000987;367;199;1;4;1;8
Milano;151460000988;143;72;1;0;1;5
Milano;151460000989;268;131;0;0;0;9
Milano;151460000990;337;145;0;0;0;3
Milano;151460000991;219;102;0;0;1;4
Milano;151460000992;317;151;1;0;2;13
Milano;151460000993;290;147;0;0;1;13
Milano;151460000994;250;133;1;0;0;6
Milano;151460000995;237;114;0;0;1;10
Milano;151460000996;318;150;0;2;2;14
Milano;151460000997;330;162;0;0;0;7
Milano;151460000998;297;140;0;1;0;14
Milano;151460000999;246;134;0;0;0;11
Milano;151460001000;322;158;0;0;0;12
Milano;151460001001;278;132;1;2;1;10
Milano;151460001002;186;72;0;0;0;6
Milano;151460001003;168;77;0;1;0;6
Milano;151460001004;332;194;0;0;1;10
Milano;151460001005;225;110;0;0;1;7
Milano;151460001006;270;148;3;4;5;10
Milano;151460001007;207;112;0;1;0;4
Milano;151460001008;354;205;1;2;0;8
Milano;151460001009;89;49;1;0;1;5
Milano;151460001010;292;143;0;0;0;5
Milano;151460001011;314;153;0;0;0;8
Milano;151460001012;533;281;1;1;0;16
Milano;151460001013;391;215;1;3;1;7
Milano;151460001014;351;197;4;0;2;7
Milano;151460001015;249;132;3;6;3;9
Milano;151460001016;363;203;1;0;2;8
Milano;151460001017;152;75;0;0;0;6
Milano;151460001018;233;125;0;3;3;9
Milano;151460001019;280;153;2;2;0;4
Milano;151460001020;419;219;0;0;0;6
Milano;151460001021;233;118;1;0;1;6
Milano;151460001022;206;93;0;0;0;4
Milano;151460001023;269;117;0;0;0;7
Milano;151460001024;307;152;0;3;3;10
Milano;151460001025;144;70;0;2;1;6
Milano;151460001026;76;48;0;0;0;2
Milano;151460001027;212;109;1;1;1;9
Milano;151460001028;259;133;1;0;6;14
Milano;151460001029;359;197;0;0;4;13
Milano;151460001030;285;132;0;0;0;9
Milano;151460001031;36;18;0;2;1;1
Milano;151460001032;411;225;2;0;4;17
Milano;151460001033;239;115;1;1;7;6
Milano;151460001034;168;86;1;5;6;2
Milano;151460001035;291;148;3;6;4;7
Milano;151460001036;326;150;1;0;0;4
Milano;151460001037;412;172;0;0;0;5
Milano;151460001038;172;79;0;0;0;3
Milano;151460001039;326;137;0;0;0;2
Milano;151460001040;115;47;0;0;0;1
Milano;151460001041;344;160;0;0;0;2
Milano;151460001042;363;158;0;0;0;1
Milano;151460001043;309;147;2;1;0;11
Milano;151460001044;268;124;0;0;1;8
Milano;151460001045;373;207;2;2;0;9
Milano;151460001046;107;59;0;0;0;1
Milano;151460001047;215;110;0;1;0;9
Milano;151460001048;0;0;0;0;0;0
Milano;151460001049;16;11;0;0;1;0
Milano;151460001050;111;55;0;0;0;1
Milano;151460001051;3;2;0;1;0;0
Milano;151460001052;213;127;0;1;1;9
Milano;151460001053;175;74;0;1;0;5
Milano;151460001054;128;82;0;1;1;5
Milano;151460001055;145;64;0;0;0;6
Milano;151460001056;353;130;0;0;0;7
Milano;151460001057;195;82;0;1;0;4
Milano;151460001058;358;150;0;0;0;4
Milano;151460001059;180;81;0;0;2;7
Milano;151460001060;397;215;0;0;0;6
Milano;151460001061;324;164;0;1;2;9
Milano;151460001062;439;223;0;5;2;11
Milano;151460001063;379;186;2;0;0;10
Milano;151460001064;313;151;0;1;2;10
Milano;151460001065;101;38;1;1;0;2
Milano;151460001066;268;115;0;0;0;9
Milano;151460001067;100;36;0;0;0;3
Milano;151460001068;268;122;0;3;0;6
Milano;151460001069;295;120;0;0;0;4
Milano;151460001070;380;167;0;0;0;5
Milano;151460001071;204;90;0;0;0;2
Milano;151460001072;419;168;0;0;0;6
Milano;151460001073;70;43;0;0;3;3
Milano;151460001074;123;52;0;2;4;5
Milano;151460001075;191;80;1;3;1;14
Milano;151460001076;190;103;0;0;0;5
Milano;151460001077;11;7;0;3;2;1
Milano;151460001078;282;80;0;0;0;4
Milano;151460001079;289;100;0;0;0;4
Milano;151460001080;109;43;1;0;1;3
Milano;151460001081;123;57;0;0;1;9
Milano;151460001082;192;85;0;3;0;6
Milano;151460001083;175;86;2;0;0;6
Milano;151460001084;235;85;0;0;4;7
Milano;151460001085;525;251;1;2;2;11
Milano;151460001086;390;186;1;3;1;6
Milano;151460001087;344;192;1;0;0;13
Milano;151460001088;542;239;2;1;1;10
Milano;151460001089;16;9;0;1;3;0
Milano;151460001090;369;168;3;8;6;7
Milano;151460001091;451;214;2;6;4;13
Milano;151460001092;485;221;0;2;4;8
Milano;151460001093;356;170;0;4;2;5
Milano;151460001094;144;66;0;10;3;6
Milano;151460001095;308;134;0;7;5;5
Milano;151460001096;151;66;2;2;2;2
Milano;151460001097;52;29;0;0;1;2
Milano;151460001098;48;20;1;4;1;1
Milano;151460001099;280;97;0;0;0;1
Milano;151460001100;222;106;0;2;3;5
Milano;151460001101;263;134;1;9;6;12
Milano;151460001102;251;120;0;2;1;10
Milano;151460001103;179;90;3;2;11;3
Milano;151460001104;338;162;4;7;10;9
Milano;151460001105;335;157;1;2;1;3
Milano;151460001106;153;70;0;0;2;1
Milano;151460001107;95;39;0;0;0;1
Milano;151460001108;143;51;0;0;0;2
Milano;151460001109;262;128;1;2;0;4
Milano;151460001110;248;102;0;0;1;5
Milano;151460001111;508;257;1;2;1;14
Milano;151460001112;134;64;0;2;4;3
Milano;151460001113;273;118;0;4;4;8
Milano;151460001114;244;104;0;1;3;8
Milano;151460001115;376;152;0;0;0;6
Milano;151460001116;506;207;0;0;0;7
Milano;151460001117;117;61;0;4;4;5
Milano;151460001118;78;36;0;4;3;4
Milano;151460001119;110;53;0;7;4;2
Milano;151460001120;76;41;0;4;2;2
Milano;151460001121;115;57;0;4;3;2
Milano;151460001122;253;124;0;0;0;8
Milano;151460001123;440;190;0;1;2;11
Milano;151460001124;51;25;0;0;1;3
Milano;151460001125;126;45;0;0;0;4
Milano;151460001126;352;158;0;0;0;7
Milano;151460001127;386;166;0;1;0;10
Milano;151460001128;85;42;0;1;1;4
Milano;151460001129;54;26;0;1;4;1
Milano;151460001130;107;41;2;2;3;4
Milano;151460001131;24;9;1;1;0;1
Milano;151460001132;61;33;0;2;8;6
Milano;151460001133;493;247;0;3;2;15
Milano;151460001134;579;298;0;4;3;20
Milano;151460001135;245;110;0;0;0;5
Milano;151460001136;197;86;0;0;0;2
Milano;151460001137;302;113;1;0;0;5
Milano;151460001138;0;0;0;0;0;0
Milano;151460001139;129;62;0;0;0;3
Milano;151460001140;384;199;0;0;0;5
Milano;151460001141;427;187;1;1;1;6
Milano;151460001142;30;9;0;4;2;1
Milano;151460001143;138;74;1;1;0;3
Milano;151460001144;189;108;0;2;2;7
Milano;151460001145;174;104;0;1;1;5
Milano;151460001146;287;148;0;0;0;7
Milano;151460001147;388;145;0;0;2;7
Milano;151460001148;8;6;0;1;2;0
Milano;151460001150;138;71;0;1;3;5
Milano;151460001151;130;61;0;1;7;6
Milano;151460001152;0;0;0;0;0;0
Milano;151460001154;98;47;0;1;2;3
Milano;151460001155;308;103;0;1;0;6
Milano;151460001156;367;133;1;0;1;3
Milano;151460001157;53;20;0;0;2;1
Milano;151460001158;254;139;1;3;5;7
Milano;151460001159;125;67;0;5;3;4
Milano;151460001160;239;110;1;4;2;3
Milano;151460001161;214;87;0;0;1;5
Milano;151460001162;199;114;0;0;1;5
Milano;151460001163;78;32;0;2;5;2
Milano;151460001164;428;182;1;0;0;6
Milano;151460001165;299;125;1;0;0;4
Milano;151460001166;275;121;0;0;0;6
Milano;151460001167;290;137;1;0;0;8
Milano;151460001168;236;119;1;0;7;9
Milano;151460001169;91;40;0;0;0;8
Milano;151460001170;106;45;0;1;5;8
Milano;151460001171;242;103;1;13;12;14
Milano;151460001172;142;71;5;1;3;9
Milano;151460001173;112;60;1;3;3;5
Milano;151460001174;38;15;0;0;3;3
Milano;151460001175;41;18;0;2;7;6
Milano;151460001176;47;26;0;8;6;1
Milano;151460001177;106;51;0;1;4;5
Milano;151460001178;115;49;0;5;11;3
Milano;151460001179;84;42;0;11;11;4
Milano;151460001180;26;12;0;1;2;3
Milano;151460001181;184;92;0;0;3;8
Milano;151460001182;74;37;0;0;0;2
Milano;151460001183;23;14;0;0;1;2
Milano;151460001184;91;35;0;0;3;10
Milano;151460001185;144;66;0;2;4;13
Milano;151460001186;59;23;0;2;9;2
Milano;151460001187;75;40;0;2;3;3
Milano;151460001188;373;158;2;8;5;10
Milano;151460001189;16;9;0;0;0;1
Milano;151460001190;200;92;1;0;0;4
Milano;151460001191;302;130;0;0;0;3
Milano;151460001193;393;219;0;0;1;3
Milano;151460001194;7;5;0;1;1;0
Milano;151460001195;90;33;0;0;0;1
Milano;151460001196;219;107;0;1;1;4
Milano;151460001197;215;111;3;12;5;2
Milano;151460001198;159;80;0;2;1;3
Milano;151460001199;309;105;0;0;0;3
Milano;151460001200;273;109;0;1;0;3
Milano;151460001201;289;101;0;0;0;3
Milano;151460001202;242;76;0;0;0;5
Milano;151460001203;66;29;1;1;0;1
Milano;151460001204;37;20;1;0;1;1
Milano;151460001205;11;1;0;3;0;0
Milano;151460001206;3;3;0;2;0;0
Milano;151460001207;117;38;2;0;2;2
Milano;151460001208;371;134;1;3;0;8
Milano;151460001209;112;57;0;0;2;4
Milano;151460001210;43;19;0;0;1;3
Milano;151460001211;306;189;1;2;1;5
Milano;151460001212;188;73;0;0;0;7
Milano;151460001213;272;135;1;0;1;8
Milano;151460001214;134;61;2;0;0;2
Milano;151460001215;291;144;0;0;0;1
Milano;151460001216;165;74;3;3;1;7
Milano;151460001217;94;49;0;1;0;5
Milano;151460001218;354;197;1;2;1;7
Milano;151460001219;193;87;0;0;0;1
Milano;151460001220;123;44;1;1;0;6
Milano;151460001221;396;183;0;0;1;13
Milano;151460001222;548;293;0;6;25;9
Milano;151460001223;0;0;0;0;0;0
Milano;151460001224;247;102;0;1;4;5
Milano;151460001225;272;147;1;4;1;9
Milano;151460001226;6;3;0;1;1;0
Milano;151460001227;0;0;0;0;0;0
Milano;151460001228;69;39;1;8;5;2
Milano;151460001229;172;71;2;4;0;4
Milano;151460001230;10;6;0;1;0;1
Milano;151460001231;110;45;0;0;0;2
Milano;151460001232;461;176;3;1;1;8
Milano;151460001233;88;55;0;3;2;5
Milano;151460001234;7;5;0;0;0;1
Milano;151460001235;17;9;0;0;3;1
Milano;151460001236;44;20;5;0;0;5
Milano;151460001237;71;40;0;0;0;2
Milano;151460001238;26;14;0;0;2;2
Milano;151460001239;11;8;0;3;1;0
Milano;151460001240;6;1;0;0;1;1
Milano;151460001241;98;55;0;1;1;4
Milano;151460001242;95;48;0;1;4;7
Milano;151460001243;6;2;1;1;1;0
Milano;151460001244;22;4;0;1;2;2
Milano;151460001245;404;149;2;0;2;6
Milano;151460001246;24;12;0;3;3;0
Milano;151460001247;7;3;0;0;1;0
Milano;151460001248;38;18;0;0;2;4
Milano;151460001249;0;0;0;0;0;0
Milano;151460001250;4;1;0;1;0;0
Milano;151460001251;812;495;0;0;0;7
Milano;151460001252;207;65;0;0;0;6
Milano;151460001253;868;559;0;0;0;8
Milano;151460001254;321;178;0;0;0;3
Milano;151460001255;321;161;0;0;0;3
Milano;151460001256;291;133;0;0;0;3
Milano;151460001257;102;34;1;0;0;2
Milano;151460001258;651;312;1;1;0;8
Milano;151460001259;303;162;0;0;0;4
Milano;151460001261;426;220;0;0;0;6
Milano;151460001262;274;129;0;0;0;2
Milano;151460001263;614;313;0;0;0;4
Milano;151460001264;128;72;2;6;2;5
Milano;151460001265;187;83;0;0;0;1
Milano;151460001266;380;165;0;0;0;1
Milano;151460001267;370;138;0;0;0;1
Milano;151460001268;316;131;1;0;0;6
Milano;151460001269;650;290;2;1;0;6
Milano;151460001270;218;93;1;9;2;4
Milano;151460001271;159;71;2;8;4;2
Milano;151460001272;130;68;1;7;0;2
Milano;151460001273;133;25;1;0;0;0
Milano;151460001274;1;1;1;0;1;0
Milano;151460001275;267;87;4;1;0;6
Milano;151460001276;222;96;0;2;0;4
Milano;151460001277;244;100;0;0;0;4
Milano;151460001278;324;149;3;7;6;4
Milano;151460001279;382;162;0;0;0;10
Milano;151460001280;138;65;4;4;0;5
Milano;151460001281;106;53;1;7;5;5
Milano;151460001282;397;169;4;2;5;12
Milano;151460001283;85;44;1;1;0;6
Milano;151460001284;411;185;4;9;3;8
Milano;151460001285;121;70;0;0;0;3
Milano;151460001286;139;65;0;0;0;2
Milano;151460001287;289;120;0;0;0;2
Milano;151460001288;324;144;0;1;0;8
Milano;151460001289;84;42;1;1;1;3
Milano;151460001290;369;158;0;0;2;5
Milano;151460001291;404;165;0;2;2;5
Milano;151460001292;97;47;0;7;4;4
Milano;151460001293;335;171;1;5;10;11
Milano;151460001294;48;21;0;3;3;3
Milano;151460001295;313;148;1;0;0;6
Milano;151460001296;367;166;5;2;4;6
Milano;151460001297;275;115;0;1;3;7
Milano;151460001298;166;73;1;0;1;3
Milano;151460001299;92;46;0;2;4;0
