SEZ2011;COMUNE;P1;P61;E17;E18;E19;E20;NIL
151460002009;Milano;337;119;0;0;0;5;XXII MARZO
151460002010;Milano;284;83;0;0;0;5;XXII MARZO
151460002011;Milano;343;124;1;0;0;7;XXII MARZO
151460002012;Milano;146;81;1;1;0;5;XXII MARZO
151460002013;Milano;240;85;1;0;4;2;XXII MARZO
151460002014;Milano;215;92;0;0;0;5;XXII MARZO
151460002015;Milano;48;17;1;0;3;4;XXII MARZO
151460002016;Milano;136;68;0;1;2;10;XXII MARZO
151460002017;Milano;244;106;1;1;1;11;XXII MARZO
151460002018;Milano;182;90;1;0;0;4;XXII MARZO
151460002019;Milano;256;140;1;2;0;10;XXII MARZO
151460002020;Milano;297;105;0;0;2;2;XXII MARZO
151460002021;Milano;196;109;1;0;1;8;XXII MARZO
151460002022;Milano;199;110;0;0;0;8;XXII MARZO
151460002023;Milano;248;116;1;1;0;7;XXII MARZO
151460002024;Milano;5;4;0;1;0;0;XXII MARZO
151460002025;Milano;230;96;0;0;0;1;XXII MARZO
151460002026;Milano;82;37;0;0;0;2;XXII MARZO
151460002027;Milano;181;79;1;0;0;4;XXII MARZO
151460002028;Milano;147;70;0;0;2;3;XXII MARZO
151460002029;Milano;217;99;0;1;0;3;XXII MARZO
151460002030;Milano;0;0;0;0;0;0;XXII MARZO
151460002031;Milano;0;0;0;0;0;0;XXII MARZO
151460002032;-;-;-;-;-;-;-;UMBRIA - MOLISE
151460002033;Milano;113;56;2;1;0;5;UMBRIA - MOLISE
151460002034;Milano;271;118;0;0;0;3;UMBRIA - MOLISE
151460002035;Milano;436;200;2;2;0;5;UMBRIA - MOLISE
151460002036;Milano;256;122;0;3;0;3;UMBRIA - MOLISE
151460002037;Milano;293;129;0;0;0;8;UMBRIA - MOLISE
151460002038;Milano;305;153;0;2;0;7;UMBRIA - MOLISE
151460002039;Milano;275;132;0;0;0;11;UMBRIA - MOLISE
151460002040;Milano;234;112;0;0;1;7;UMBRIA - MOLISE
151460002041;Milano;18;6;0;4;0;0;ORTOMERCATO
151460002042;Milano;0;0;0;0;0;0;ORTOMERCATO
151460002043;Milano;0;0;0;0;0;0;ORTOMERCATO
151460002044;Milano;5;2;0;1;0;0;ORTOMERCATO
151460002045;Milano;0;0;0;0;0;0;ORTOMERCATO
151460002046;Milano;329;121;0;0;0;4;ORTOMERCATO
151460002047;Milano;237;74;1;0;0;9;ORTOMERCATO
151460002048;Milano;132;38;1;1;0;5;ORTOMERCATO
151460002049;Milano;419;176;1;2;0;11;ORTOMERCATO
151460002050;Milano;164;82;1;0;0;4;ORTOMERCATO
151460002051;Milano;285;148;0;0;1;11;ORTOMERCATO
151460002052;Milano;162;76;0;0;0;7;ORTOMERCATO
151460002053;Milano;210;95;0;1;0;7;ORTOMERCATO
151460002054;Milano;0;0;0;0;0;0;ORTOMERCATO
151460002055;Milano;285;140;0;1;1;10;ORTOMERCATO
151460002056;Milano;341;172;0;1;0;9;ORTOMERCATO
151460002057;Milano;522;235;0;0;1;12;ORTOMERCATO
151460002058;Milano;255;117;0;1;0;4;ORTOMERCATO
151460002059;Milano;95;59;0;0;0;4;ORTOMERCATO
151460002060;Milano;32;9;0;0;2;0;ORTOMERCATO
151460002061;Milano;93;43;2;2;0;3;ORTOMERCATO
151460002062;Milano;346;127;0;0;0;2;UMBRIA - MOLISE
151460002063;Milano;233;74;0;0;0;1;UMBRIA - MOLISE
151460002064;Milano;244;87;0;0;0;1;UMBRIA - MOLISE
151460002065;Milano;324;98;0;0;0;1;UMBRIA - MOLISE
151460002066;Milano;254;77;0;0;0;1;UMBRIA - MOLISE
151460002067;Milano;315;108;0;0;0;3;UMBRIA - MOLISE
151460002068;Milano;303;100;0;0;0;2;UMBRIA - MOLISE
151460002069;Milano;292;98;0;0;0;1;UMBRIA - MOLISE
151460002070;Milano;381;125;0;0;0;1;UMBRIA - MOLISE
151460002071;Milano;208;70;0;0;0;3;UMBRIA - MOLISE
151460002072;Milano;275;94;0;0;0;4;UMBRIA - MOLISE
151460002073;Milano;328;117;0;0;0;1;UMBRIA - MOLISE
151460002074;Milano;345;181;1;0;1;10;UMBRIA - MOLISE
151460002075;Milano;269;145;0;2;2;8;UMBRIA - MOLISE
151460002076;Milano;318;163;2;1;0;10;UMBRIA - MOLISE
151460002077;Milano;150;71;0;0;1;7;UMBRIA - MOLISE
151460002078;Milano;353;175;0;0;0;8;UMBRIA - MOLISE
151460002079;Milano;196;83;0;0;0;8;UMBRIA - MOLISE
151460002080;Milano;318;151;0;0;0;4;UMBRIA - MOLISE
151460002081;Milano;267;120;0;0;0;8;UMBRIA - MOLISE
151460002082;Milano;301;143;0;2;0;11;UMBRIA - MOLISE
151460002083;Milano;46;33;3;5;0;1;UMBRIA - MOLISE
151460002084;Milano;295;173;4;0;0;6;UMBRIA - MOLISE
151460002085;Milano;289;130;0;0;0;3;UMBRIA - MOLISE
151460002086;Milano;126;49;0;0;0;3;UMBRIA - MOLISE
151460002087;Milano;461;228;0;0;0;3;UMBRIA - MOLISE
151460002088;Milano;314;89;0;0;0;5;UMBRIA - MOLISE
151460002089;Milano;272;97;1;4;1;3;UMBRIA - MOLISE
151460002090;Milano;443;202;2;5;1;16;UMBRIA - MOLISE
151460002091;Milano;472;166;1;0;0;13;UMBRIA - MOLISE
151460002092;Milano;162;83;0;1;1;10;UMBRIA - MOLISE
151460002094;Milano;324;190;0;1;0;3;UMBRIA - MOLISE
151460002095;Milano;370;186;0;0;0;4;UMBRIA - MOLISE
151460002096;Milano;227;135;2;0;1;4;UMBRIA - MOLISE
151460002097;Milano;250;132;0;0;0;8;UMBRIA - MOLISE
151460002098;Milano;327;163;3;4;0;8;UMBRIA - MOLISE
151460002099;Milano;6;4;0;0;1;0;UMBRIA - MOLISE
151460002100;Milano;277;104;2;0;0;4;UMBRIA - MOLISE
151460002101;Milano;401;169;0;1;0;8;UMBRIA - MOLISE
151460002102;Milano;318;146;2;0;0;5;UMBRIA - MOLISE
151460002103;Milano;385;177;1;0;0;12;UMBRIA - MOLISE
151460002104;Milano;347;183;0;0;0;7;UMBRIA - MOLISE
151460002105;Milano;149;73;0;2;2;5;UMBRIA - MOLISE
151460002106;Milano;236;108;1;1;1;7;UMBRIA - MOLISE
151460002107;Milano;235;122;2;0;2;11;UMBRIA - MOLISE
151460002108;Milano;281;161;0;1;0;5;UMBRIA - MOLISE
151460002109;Milano;348;194;1;5;0;9;UMBRIA - MOLISE
151460002110;Milano;71;32;0;0;0;3;UMBRIA - MOLISE
151460002111;Milano;198;99;0;0;0;3;UMBRIA - MOLISE
151460002112;Milano;245;123;1;2;0;7;UMBRIA - MOLISE
151460002113;Milano;413;209;1;1;1;12;UMBRIA - MOLISE
151460002114;Milano;328;150;0;0;1;3;UMBRIA - MOLISE
151460002115;Milano;470;228;0;0;0;5;UMBRIA - MOLISE
151460002116;Milano;243;95;0;0;0;3;UMBRIA - MOLISE
151460002117;Milano;393;156;0;0;0;5;UMBRIA - MOLISE
151460002118;Milano;209;105;0;0;0;8;UMBRIA - MOLISE
151460002119;Milano;227;127;1;0;0;3;UMBRIA - MOLISE
151460002120;Milano;260;134;0;0;0;9;UMBRIA - MOLISE
151460002121;Milano;246;89;0;0;1;6;UMBRIA - MOLISE
151460002122;Milano;258;110;1;0;0;7;UMBRIA - MOLISE
151460002123;Milano;82;45;0;0;0;4;UMBRIA - MOLISE
151460002124;Milano;311;151;0;0;0;5;UMBRIA - MOLISE
151460002125;Milano;265;124;0;0;0;7;UMBRIA - MOLISE
151460002126;Milano;144;64;0;5;0;3;UMBRIA - MOLISE
151460002127;Milano;332;162;0;3;1;11;XXII MARZO
151460002128;Milano;265;75;0;0;0;4;XXII MARZO
151460002129;Milano;188;81;0;0;0;4;XXII MARZO
151460002130;Milano;319;129;0;1;0;8;XXII MARZO
151460002131;Milano;365;188;1;4;0;19;XXII MARZO
151460002132;Milano;162;88;0;2;12;0;UMBRIA - MOLISE
151460002133;Milano;276;120;0;0;0;12;XXII MARZO
151460002134;Milano;369;163;0;0;0;7;XXII MARZO
151460002135;Milano;406;176;0;0;0;6;XXII MARZO
151460002136;Milano;198;91;1;1;2;8;XXII MARZO
151460002137;Milano;440;228;1;2;0;14;XXII MARZO
151460002138;Milano;431;202;1;0;2;15;XXII MARZO
151460002139;Milano;141;61;0;1;0;2;XXII MARZO
151460002140;Milano;213;103;0;1;0;4;XXII MARZO
151460002141;Milano;198;92;0;1;1;10;XXII MARZO
151460002142;Milano;120;64;2;5;1;5;XXII MARZO
151460002143;Milano;37;20;0;4;2;1;XXII MARZO
151460002144;Milano;70;30;1;3;0;1;XXII MARZO
151460002145;Milano;244;101;2;1;0;8;XXII MARZO
151460002146;Milano;351;165;0;2;0;12;PORTA ROMANA
151460002147;Milano;103;52;0;1;0;7;PORTA ROMANA
151460002148;Milano;154;84;0;0;0;7;PORTA ROMANA
151460002149;Milano;80;29;0;0;0;1;PORTA ROMANA
151460002150;Milano;28;14;0;0;0;2;PORTA ROMANA
151460002151;Milano;257;130;2;0;0;2;PORTA ROMANA
151460002152;Milano;333;165;0;0;1;8;PORTA ROMANA
151460002153;Milano;208;104;1;0;1;3;XXII MARZO
151460002154;Milano;381;195;0;0;0;4;PORTA ROMANA
151460002155;Milano;321;160;0;0;0;10;PORTA ROMANA
151460002156;Milano;186;85;3;0;0;6;PORTA ROMANA
151460002157;Milano;304;143;0;0;0;11;PORTA ROMANA
151460002158;Milano;353;179;0;0;0;16;PORTA ROMANA
151460002159;Milano;293;157;1;0;0;11;PORTA ROMANA
151460002160;Milano;260;126;1;0;1;9;PORTA ROMANA
151460002161;Milano;224;107;2;5;3;7;PORTA ROMANA
151460002162;Milano;213;119;0;2;3;12;PORTA ROMANA
151460002163;Milano;250;123;1;4;0;8;PORTA ROMANA
151460002164;Milano;286;148;1;3;1;13;PORTA ROMANA
151460002165;Milano;32;15;0;1;0;2;PORTA ROMANA
151460002166;Milano;205;114;1;0;1;10;PORTA ROMANA
151460002167;Milano;300;152;0;2;1;10;PORTA ROMANA
151460002168;Milano;299;157;1;0;3;13;PORTA ROMANA
151460002169;Milano;196;98;2;0;1;10;PORTA ROMANA
151460002170;Milano;84;40;0;0;0;1;PORTA ROMANA
151460002171;Milano;146;77;0;1;0;4;PORTA ROMANA
151460002172;Milano;240;140;2;1;0;18;PORTA ROMANA
151460002173;Milano;20;9;0;0;0;1;PORTA ROMANA
151460002174;Milano;117;49;0;0;0;1;PORTA ROMANA
151460002175;Milano;200;93;0;0;1;12;PORTA ROMANA
151460002176;Milano;138;48;0;0;0;4;PORTA ROMANA
151460002177;Milano;211;103;0;0;1;6;PORTA ROMANA
151460002178;Milano;221;112;1;0;0;8;PORTA ROMANA
151460002179;Milano;199;90;1;4;3;8;PORTA ROMANA
151460002180;Milano;332;155;1;1;0;6;XXII MARZO
151460002181;Milano;322;135;0;0;0;7;XXII MARZO
151460002182;Milano;152;65;0;0;0;5;XXII MARZO
151460002183;Milano;143;59;0;0;0;3;XXII MARZO
151460002184;Milano;168;65;0;0;0;4;XXII MARZO
151460002185;Milano;249;111;0;0;0;7;XXII MARZO
151460002186;Milano;197;95;0;0;0;5;XXII MARZO
151460002187;Milano;228;106;0;0;0;6;XXII MARZO
151460002188;Milano;275;130;0;1;0;11;XXII MARZO
151460002189;Milano;219;106;0;0;0;9;XXII MARZO
151460002190;Milano;189;85;0;0;0;2;XXII MARZO
151460002191;Milano;236;134;1;2;3;10;XXII MARZO
151460002192;Milano;329;160;0;0;0;17;XXII MARZO
151460002193;Milano;252;113;0;2;0;11;XXII MARZO
151460002194;Milano;258;129;0;0;0;11;XXII MARZO
151460002195;Milano;188;101;0;0;1;6;XXII MARZO
151460002196;Milano;153;84;0;1;0;6;XXII MARZO
151460002197;Milano;78;43;0;0;0;6;XXII MARZO
151460002198;Milano;232;119;0;2;0;10;XXII MARZO
151460002199;Milano;359;199;1;0;0;5;XXII MARZO
151460002200;Milano;108;51;0;0;0;3;UMBRIA - MOLISE
151460002201;Milano;19;7;0;0;0;1;XXII MARZO
151460002202;Milano;183;91;1;0;0;6;XXII MARZO
151460002203;Milano;373;169;0;0;0;11;XXII MARZO
151460002204;Milano;60;38;2;1;3;3;PORTA ROMANA
151460002205;Milano;206;102;0;0;0;3;XXII MARZO
151460002206;Milano;286;132;0;0;0;10;PORTA ROMANA
151460002207;Milano;230;120;0;0;0;7;PORTA ROMANA
151460002208;Milano;312;157;1;5;1;11;PORTA ROMANA
151460002209;Milano;340;177;0;1;0;13;PORTA ROMANA
151460002210;Milano;1;1;0;1;0;0;XXII MARZO
151460002211;Milano;169;75;1;8;2;5;XXII MARZO
151460002212;Milano;144;63;0;20;2;1;XXII MARZO
151460002213;Milano;80;35;0;24;2;3;XXII MARZO
151460002214;Milano;197;109;0;0;2;11;XXII MARZO
151460002215;Milano;304;139;1;1;0;16;CORSICA
151460002216;Milano;342;155;1;1;0;6;CORSICA
151460002217;Milano;385;161;0;0;0;5;CORSICA
151460002218;Milano;297;121;0;1;2;12;XXII MARZO
151460002219;Milano;184;88;1;2;1;10;XXII MARZO
151460002220;Milano;450;226;1;1;1;22;XXII MARZO
151460002221;Milano;8;4;0;0;4;0;XXII MARZO
151460002222;Milano;195;77;0;1;2;8;XXII MARZO
151460002223;Milano;290;133;2;1;0;10;XXII MARZO
151460002224;Milano;276;132;2;9;3;13;XXII MARZO
151460002225;Milano;123;57;0;0;2;4;XXII MARZO
151460002226;Milano;128;66;1;0;1;8;XXII MARZO
151460002227;Milano;114;60;0;0;3;8;XXII MARZO
151460002228;Milano;162;70;0;0;0;8;XXII MARZO
151460002229;Milano;285;139;0;0;0;14;XXII MARZO
151460002230;Milano;376;169;0;0;0;3;XXII MARZO
151460002231;Milano;534;237;0;1;0;7;CORSICA
151460002232;Milano;262;87;0;0;1;14;CORSICA
151460002233;Milano;408;230;0;0;0;5;CORSICA
151460002234;Milano;135;69;0;0;1;3;CORSICA
151460002235;Milano;271;118;0;0;0;7;XXII MARZO
151460002236;Milano;230;95;0;0;0;13;XXII MARZO
151460002237;Milano;339;155;1;0;0;15;XXII MARZO
151460002238;Milano;299;138;0;7;13;14;XXII MARZO
151460002239;Milano;288;132;0;1;0;9;XXII MARZO
151460002240;Milano;254;125;0;0;1;8;XXII MARZO
151460002241;Milano;226;124;0;0;1;13;XXII MARZO
151460002242;Milano;234;96;0;0;0;6;XXII MARZO
151460002243;Milano;385;191;0;0;4;9;XXII MARZO
151460002244;Milano;127;55;6;0;0;4;XXII MARZO
151460002245;Milano;152;65;0;6;0;4;XXII MARZO
151460002246;Milano;200;87;0;0;0;6;XXII MARZO
151460002247;Milano;206;99;1;1;0;3;XXII MARZO
151460002248;Milano;410;184;1;1;1;12;CORSICA
151460002249;Milano;327;144;2;0;7;13;CORSICA
151460002250;Milano;140;62;0;0;13;6;CORSICA
151460002251;Milano;148;67;1;0;8;9;CORSICA
151460002252;Milano;317;150;5;1;0;11;CORSICA
151460002253;Milano;76;38;0;0;0;2;CORSICA
151460002254;Milano;83;38;3;6;3;3;CORSICA
151460002255;Milano;0;0;0;0;0;0;CORSICA
151460002256;Milano;278;156;0;0;1;8;CORSICA
151460002257;Milano;343;153;1;0;1;11;CORSICA
151460002258;Milano;154;78;1;0;4;9;CORSICA
151460002259;Milano;124;57;1;1;17;9;CORSICA
151460002260;Milano;385;159;0;0;0;11;CORSICA
151460002261;Milano;206;88;0;0;0;5;CORSICA
151460002262;Milano;366;181;1;1;3;13;CORSICA
151460002263;Milano;338;160;2;0;0;11;CORSICA
151460002264;Milano;242;116;0;0;0;6;CORSICA
151460002265;Milano;263;100;0;0;0;6;CORSICA
151460002266;Milano;334;161;0;1;0;7;CORSICA
151460002267;Milano;341;166;0;0;0;13;CORSICA
151460002268;Milano;431;219;1;2;1;12;CORSICA
151460002269;Milano;346;149;3;2;3;11;CORSICA
151460002270;Milano;374;176;3;0;0;10;CORSICA
151460002271;Milano;277;126;2;0;0;13;CORSICA
151460002272;Milano;478;253;7;2;0;18;CORSICA
151460002273;Milano;305;154;1;1;0;7;CORSICA
151460002274;Milano;553;254;1;1;0;16;CORSICA
151460002275;Milano;276;128;0;0;0;7;CORSICA
151460002276;Milano;280;111;0;1;1;5;CORSICA
151460002277;Milano;307;137;0;0;0;5;CORSICA
151460002278;Milano;255;109;0;1;0;1;CORSICA
151460002279;Milano;244;137;0;1;0;4;CORSICA
151460002280;Milano;293;146;0;0;0;7;CORSICA
151460002281;Milano;237;114;0;0;0;4;CORSICA
151460002282;Milano;269;143;0;0;0;3;CORSICA
151460002283;Milano;211;86;0;0;0;3;CORSICA
151460002284;Milano;320;132;0;0;1;7;CORSICA
151460002285;Milano;254;107;1;0;0;6;CORSICA
151460002286;Milano;143;65;0;1;8;10;CORSICA
151460002287;Milano;281;115;1;10;1;11;CORSICA
151460002288;Milano;277;132;0;0;7;15;CORSICA
151460002289;Milano;358;171;0;0;0;14;CORSICA
151460002290;Milano;160;69;0;0;0;6;CORSICA
151460002291;Milano;322;143;1;1;12;24;CORSICA
151460002292;Milano;235;103;0;0;0;5;CORSICA
151460002293;Milano;380;191;0;0;0;17;CORSICA
151460002294;Milano;148;65;0;0;0;4;CORSICA
151460002295;Milano;296;129;0;0;0;10;CORSICA
151460002296;Milano;366;166;0;0;0;10;CORSICA
151460002297;Milano;147;73;0;0;0;6;CORSICA
151460002298;Milano;117;57;1;0;0;7;CORSICA
151460002299;Milano;420;168;1;0;0;12;CORSICA
151460002300;Milano;288;123;1;0;0;7;CORSICA
151460002301;Milano;154;57;0;1;0;6;CORSICA
151460002302;Milano;452;206;0;0;0;14;CORSICA
151460002303;Milano;0;0;0;0;0;0;CORSICA
151460002304;Milano;70;27;0;0;0;3;CORSICA
151460002305;Milano;7;4;0;0;1;0;CORSICA
151460002306;Milano;48;19;0;0;0;2;CORSICA
151460002307;Milano;191;86;0;0;0;6;CORSICA
151460002308;Milano;0;0;0;0;0;0;CORSICA
151460002309;Milano;5;4;3;1;0;0;PARCO FORLANINI - ORTICA
151460002310;Milano;167;80;6;2;2;3;PARCO FORLANINI - ORTICA
151460002311;Milano;4;0;0;2;0;0;PARCO FORLANINI - ORTICA
151460002312;Milano;0;0;0;0;0;0;PARCO FORLANINI - ORTICA
151460002313;Milano;1;1;0;1;0;0;PARCO FORLANINI - ORTICA
151460002314;Milano;16;9;1;1;0;0;PARCO FORLANINI - ORTICA
151460002315;Milano;26;17;1;2;0;1;PARCO FORLANINI - ORTICA
151460002316;Milano;10;6;0;1;0;0;PARCO FORLANINI - ORTICA
151460002317;Milano;2;1;1;1;0;0;PARCO FORLANINI - ORTICA
151460002318;Milano;7;2;2;2;0;0;PARCO FORLANINI - ORTICA
151460002319;Milano;2;1;1;0;1;0;PARCO FORLANINI - ORTICA
151460002320;Milano;0;0;0;1;0;0;PARCO FORLANINI - ORTICA
151460002321;Milano;0;0;1;0;0;0;LODI - CORVETTO
151460002322;Milano;54;17;2;1;1;2;LODI - CORVETTO
151460002323;Milano;92;23;0;4;0;0;LODI - CORVETTO
151460002324;Milano;135;100;1;0;1;0;PARCO MONLUE' - PONTE LAMBRO
151460002325;Milano;399;200;0;0;0;19;PARCO MONLUE' - PONTE LAMBRO
151460002326;Milano;27;16;3;4;0;0;PARCO MONLUE' - PONTE LAMBRO
151460002327;Milano;15;8;0;3;1;0;MECENATE
151460002328;Milano;207;86;0;0;0;2;MECENATE
151460002329;Milano;263;85;0;0;0;4;MECENATE
151460002330;Milano;163;61;0;0;0;1;MECENATE
151460002331;Milano;404;181;1;0;1;8;MECENATE
151460002332;Milano;316;105;1;0;0;3;MECENATE
151460002333;Milano;153;66;0;0;0;3;MECENATE
151460002334;Milano;137;52;0;0;0;1;MECENATE
151460002335;Milano;155;49;0;0;0;5;MECENATE
151460002336;Milano;302;99;0;0;0;7;MECENATE
151460002337;Milano;142;53;1;0;0;4;MECENATE
151460002338;Milano;233;84;0;0;0;3;MECENATE
151460002339;Milano;171;57;0;0;0;2;MECENATE
151460002340;Milano;137;36;0;0;0;2;MECENATE
151460002341;Milano;195;52;0;0;0;3;MECENATE
151460002342;Milano;136;39;0;0;0;2;MECENATE
151460002343;Milano;152;54;0;0;0;2;MECENATE
151460002344;Milano;195;70;0;0;0;2;MECENATE
151460002345;Milano;157;53;0;0;0;2;MECENATE
151460002346;Milano;185;67;0;0;0;3;MECENATE
151460002347;Milano;131;50;0;0;0;3;MECENATE
151460002348;Milano;192;80;0;0;0;4;MECENATE
151460002349;Milano;156;61;0;0;0;4;MECENATE
151460000234;-;-;-;-;-;-;-;DUOMO
151460002350;Milano;4;1;0;2;0;0;MECENATE
151460002351;Milano;249;85;0;0;0;3;MECENATE
151460002352;Milano;71;18;0;0;7;4;MECENATE
151460002353;Milano;352;159;0;2;6;8;MECENATE
151460002354;Milano;96;52;0;4;9;2;MECENATE
151460002355;Milano;189;69;0;0;0;1;MECENATE
151460002356;Milano;321;108;0;0;0;2;MECENATE
151460002357;Milano;271;99;0;0;0;2;MECENATE
151460002358;Milano;136;50;0;0;0;3;MECENATE
151460002359;Milano;147;58;0;0;0;3;MECENATE
151460002360;Milano;260;86;0;0;0;5;MECENATE
151460002361;Milano;550;281;2;3;4;13;MECENATE
151460002362;Milano;87;53;4;0;0;2;MECENATE
151460002363;Milano;207;67;0;0;0;5;MECENATE
151460002364;Milano;28;13;0;0;0;1;MECENATE
151460002365;Milano;334;93;0;0;0;1;MECENATE
151460002366;Milano;305;108;0;0;0;1;MECENATE
151460002367;Milano;312;83;0;0;0;1;MECENATE
151460002368;Milano;463;251;0;0;0;8;MECENATE
151460002369;Milano;2;1;0;2;0;0;MECENATE
151460002370;Milano;8;3;0;2;0;0;MECENATE
151460002371;Milano;26;15;0;2;2;0;MECENATE
151460002372;Milano;79;43;3;1;1;0;MECENATE
151460002373;Milano;11;7;0;3;0;0;MECENATE
151460002374;Milano;169;44;1;0;0;4;MECENATE
151460002375;Milano;314;158;0;0;0;7;MECENATE
151460002376;Milano;60;36;0;2;0;1;MECENATE
151460002377;Milano;201;98;0;0;0;3;MECENATE
151460002378;Milano;292;121;0;0;0;8;MECENATE
151460002379;Milano;207;55;0;11;7;0;MECENATE
151460002380;Milano;481;182;3;0;0;8;MECENATE
151460002381;Milano;0;0;0;0;0;0;MECENATE
151460002382;Milano;14;10;0;7;0;0;PARCO MONLUE' - PONTE LAMBRO
151460002383;Milano;18;10;2;1;0;0;PARCO MONLUE' - PONTE LAMBRO
151460002384;Milano;228;105;1;1;0;2;MECENATE
151460002385;Milano;3;2;0;1;0;0;MECENATE
151460002386;Milano;311;128;0;0;0;3;MECENATE
151460002387;Milano;251;96;0;0;0;2;MECENATE
151460002388;Milano;319;120;0;0;0;3;MECENATE
151460002389;Milano;3;1;0;2;0;0;MECENATE
151460002390;Milano;440;171;0;0;0;4;MECENATE
151460002391;Milano;281;123;0;0;0;2;MECENATE
151460002392;Milano;290;104;0;0;0;3;MECENATE
151460002393;Milano;478;183;0;0;0;6;MECENATE
151460002394;Milano;251;98;0;0;0;2;MECENATE
151460002395;Milano;312;104;1;0;0;4;MECENATE
151460002396;Milano;284;93;0;0;0;4;MECENATE
151460002397;Milano;380;115;0;0;0;5;MECENATE
151460002398;Milano;499;208;0;0;0;4;MECENATE
151460002399;Milano;342;133;0;0;0;3;MECENATE
151460002400;Milano;258;108;4;0;0;3;MECENATE
151460002401;Milano;141;64;1;5;1;6;MECENATE
151460002402;Milano;250;77;0;3;2;4;MECENATE
151460002403;Milano;188;50;0;0;0;2;MECENATE
151460002404;Milano;218;55;0;0;0;4;MECENATE
151460002405;Milano;10;5;3;0;0;1;ROGOREDO
151460002406;Milano;1;1;1;0;0;0;ROGOREDO
151460002407;Milano;0;0;0;0;0;0;ROGOREDO
151460002408;Milano;0;0;0;0;0;0;ROGOREDO
151460002409;Milano;99;59;1;8;2;2;ROGOREDO
151460000240;-;-;-;-;-;-;-;DUOMO
151460002410;Milano;437;146;0;0;0;4;MECENATE
151460002411;Milano;448;164;0;0;0;4;MECENATE
151460002412;Milano;437;163;1;1;0;3;MECENATE
151460002413;Milano;186;109;0;6;0;2;MECENATE
151460002414;-;-;-;-;-;-;-;MECENATE
151460002415;Milano;112;38;0;11;1;0;MECENATE
151460002416;Milano;0;0;0;0;0;0;MECENATE
151460002417;Milano;213;104;1;8;3;6;PARCO MONLUE' - PONTE LAMBRO
151460002418;Milano;198;89;4;7;6;4;PARCO MONLUE' - PONTE LAMBRO
151460002419;Milano;215;89;1;2;1;4;PARCO MONLUE' - PONTE LAMBRO
151460002420;Milano;404;181;5;9;8;7;PARCO MONLUE' - PONTE LAMBRO
151460002421;Milano;314;141;0;7;8;4;PARCO MONLUE' - PONTE LAMBRO
151460002422;Milano;233;82;0;3;2;2;PARCO MONLUE' - PONTE LAMBRO
151460002423;Milano;422;213;0;3;3;15;PARCO MONLUE' - PONTE LAMBRO
151460002424;Milano;317;145;0;7;5;12;PARCO MONLUE' - PONTE LAMBRO
151460002425;Milano;132;68;1;6;6;3;PARCO MONLUE' - PONTE LAMBRO
151460002426;Milano;22;11;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002427;Milano;148;44;0;0;0;2;PARCO MONLUE' - PONTE LAMBRO
151460002428;Milano;111;40;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002429;Milano;44;13;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460000242;-;-;-;-;-;-;-;DUOMO
151460002430;Milano;81;23;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002431;Milano;102;27;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002432;Milano;58;16;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002433;Milano;133;39;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002434;Milano;123;43;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002435;Milano;177;48;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002436;Milano;0;0;0;0;0;0;PARCO MONLUE' - PONTE LAMBRO
151460002437;Milano;1;0;0;1;0;0;PARCO MONLUE' - PONTE LAMBRO
151460002438;Milano;34;12;0;0;0;1;PARCO MONLUE' - PONTE LAMBRO
151460002439;-;-;-;-;-;-;-;PARCO MONLUE' - PONTE LAMBRO
151460002440;Milano;0;0;0;0;0;0;TRIULZO SUPERIORE
151460002441;Milano;154;75;0;0;0;1;ROGOREDO
151460002442;Milano;90;55;0;0;1;3;TRIULZO SUPERIORE
151460002443;Milano;604;321;1;0;0;7;TRIULZO SUPERIORE
151460002444;Milano;284;145;2;2;3;10;TRIULZO SUPERIORE
151460002445;Milano;27;12;2;0;0;0;TRIULZO SUPERIORE
151460002446;Milano;60;37;1;1;1;3;ROGOREDO
151460002447;Milano;193;115;1;1;2;5;ROGOREDO
151460002448;Milano;1;0;0;1;4;0;ROGOREDO
151460002449;Milano;0;0;0;0;0;0;ROGOREDO
151460002450;Milano;283;111;0;0;0;8;ROGOREDO
151460002451;Milano;310;95;0;0;0;5;ROGOREDO
151460002452;Milano;271;72;1;0;0;5;ROGOREDO
151460002453;Milano;374;170;2;3;0;7;ROGOREDO
151460002454;Milano;177;89;1;7;8;3;ROGOREDO
151460002455;Milano;287;119;0;1;1;7;ROGOREDO
151460002456;Milano;424;215;2;0;0;13;ROGOREDO
151460002458;Milano;118;33;0;3;1;6;ROGOREDO
151460002460;Milano;519;284;0;0;0;5;ROGOREDO
151460002461;Milano;660;337;0;0;0;9;ROGOREDO
151460002462;Milano;128;50;4;0;2;3;ROGOREDO
151460002463;Milano;162;76;2;4;0;4;LODI - CORVETTO
151460002464;Milano;33;17;0;2;0;1;LODI - CORVETTO
